state,pumano,hhid,serialno,pnum,sex,race,age
35,500,1083,2010000000000,2,2,3,2
35,500,1083,2010000000000,1,1,3,2
35,500,1086,2010000000000,2,2,1,2
35,500,1086,2010000000000,1,1,1,2
35,500,1087,2010000000000,2,2,1,3
35,500,1087,2010000000000,1,1,1,3
35,500,1089,2010000000000,2,2,1,2
35,500,1089,2010000000000,1,1,2,2
35,500,1092,2010000000000,1,2,1,3
35,500,1093,2010000000000,1,1,1,2
35,500,1093,2010000000000,2,2,1,2
35,500,1106,2010000000000,2,2,2,3
35,500,1106,2010000000000,1,1,2,3
35,500,1110,2010000000000,1,2,1,2
35,500,1110,2010000000000,4,2,1,1
35,500,1110,2010000000000,3,1,1,1
35,500,1110,2010000000000,2,1,1,2
35,500,1114,2010000000000,1,2,2,2
35,500,1114,2010000000000,2,1,2,2
35,500,1116,2010000000000,3,1,3,2
35,500,1116,2010000000000,1,2,2,2
35,500,1116,2010000000000,2,2,2,1
35,500,1117,2010000000000,1,2,1,2
35,500,1120,2010000000000,3,1,2,1
35,500,1120,2010000000000,1,1,2,2
35,500,1120,2010000000000,4,1,2,1
35,500,1120,2010000000000,5,1,2,1
35,500,1120,2010000000000,2,2,2,2
35,500,1123,2010000000000,2,1,2,1
35,500,1123,2010000000000,1,1,2,2
35,500,1126,2010000000000,1,1,1,2
35,500,1126,2010000000000,2,2,1,2
35,500,1129,2010000000000,1,1,1,2
35,500,1129,2010000000000,2,2,3,2
35,500,1130,2010000000000,1,1,1,2
35,500,1132,2010000000000,1,1,1,2
35,500,1132,2010000000000,3,2,1,1
35,500,1132,2010000000000,4,1,1,1
35,500,1132,2010000000000,2,2,1,2
35,500,1135,2010000000000,2,2,2,1
35,500,1135,2010000000000,1,2,2,2
35,500,1137,2010000000000,5,2,2,1
35,500,1137,2010000000000,4,2,2,1
35,500,1137,2010000000000,7,2,2,1
35,500,1137,2010000000000,2,2,2,2
35,500,1137,2010000000000,1,2,2,2
35,500,1137,2010000000000,6,1,2,1
35,500,1137,2010000000000,3,2,2,1
35,500,1141,2010000000000,1,1,1,3
35,500,1146,2010000000000,4,2,3,1
35,500,1146,2010000000000,3,1,3,3
35,500,1146,2010000000000,1,2,3,3
35,500,1146,2010000000000,2,2,3,2
35,500,1167,2010000000000,3,2,2,1
35,500,1167,2010000000000,4,1,2,2
35,500,1167,2010000000000,2,2,2,1
35,500,1167,2010000000000,1,2,2,2
35,500,1169,2010000000000,1,2,1,3
35,500,1169,2010000000000,2,1,3,3
35,500,1178,2010000000000,3,2,3,2
35,500,1178,2010000000000,2,2,3,2
35,500,1178,2010000000000,1,1,3,2
35,500,1181,2010000000000,1,2,1,2
35,500,1181,2010000000000,3,2,1,1
35,500,1181,2010000000000,2,1,1,2
35,500,1183,2010000000000,1,2,2,3
35,500,1188,2010000000000,4,1,1,2
35,500,1188,2010000000000,3,2,1,1
35,500,1188,2010000000000,2,1,1,1
35,500,1188,2010000000000,1,2,1,2
35,500,1190,2010000000000,1,2,1,3
35,500,1190,2010000000000,2,1,1,3
35,500,1193,2010000000000,2,2,1,2
35,500,1193,2010000000000,1,1,1,2
35,500,1199,2010000000000,2,2,2,2
35,500,1199,2010000000000,3,2,2,3
35,500,1199,2010000000000,1,1,2,2
35,500,1206,2010000000000,1,1,1,2
35,500,1206,2010000000000,2,2,1,2
35,500,1208,2010000000000,1,2,2,3
35,500,1211,2010000000000,1,2,1,2
35,500,1211,2010000000000,2,1,1,2
35,500,1212,2010000000000,3,2,3,1
35,500,1212,2010000000000,2,2,3,2
35,500,1212,2010000000000,1,2,3,2
35,500,1216,2010000000000,2,2,1,2
35,500,1216,2010000000000,1,1,2,2
35,500,1220,2010000000000,3,1,1,2
35,500,1220,2010000000000,2,2,1,3
35,500,1220,2010000000000,1,1,1,3
35,500,1227,2010000000000,2,2,2,2
35,500,1227,2010000000000,1,2,1,2
35,500,1229,2010000000000,2,1,1,2
35,500,1229,2010000000000,1,2,1,2
35,500,1240,2010000000000,4,2,2,1
35,500,1240,2010000000000,1,2,3,3
35,500,1240,2010000000000,2,2,3,2
35,500,1240,2010000000000,3,2,2,1
35,500,1250,2010000000000,1,2,3,2
35,500,1250,2010000000000,2,1,3,1
35,500,1250,2010000000000,3,2,3,1
35,500,1250,2010000000000,4,2,3,2
35,500,1250,2010000000000,5,1,3,2
35,500,1250,2010000000000,6,1,3,2
35,500,1250,2010000000000,7,2,3,1
35,500,1250,2010000000000,8,1,3,2
35,500,1250,2010000000000,10,1,3,1
35,500,1250,2010000000000,9,2,3,2
35,500,1253,2010000000000,1,2,1,3
35,500,1259,2010000000000,1,1,2,3
35,500,1259,2010000000000,2,2,2,3
35,500,1269,2010000000000,2,1,2,2
35,500,1269,2010000000000,1,2,3,2
35,500,1271,2010000000000,1,1,2,2
35,500,1272,2010000000000,2,1,3,2
35,500,1272,2010000000000,1,1,3,2
35,500,1275,2010000000000,2,2,2,3
35,500,1275,2010000000000,3,1,2,2
35,500,1275,2010000000000,1,1,2,3
35,500,1276,2010000000000,2,1,1,2
35,500,1276,2010000000000,1,2,2,2
35,500,1281,2010000000000,5,1,1,1
35,500,1281,2010000000000,1,1,1,2
35,500,1281,2010000000000,2,2,1,2
35,500,1281,2010000000000,3,2,1,1
35,500,1281,2010000000000,4,1,1,1
35,500,1283,2010000000000,2,2,1,2
35,500,1283,2010000000000,1,1,1,2
35,500,1285,2010000000000,1,2,3,2
35,500,1285,2010000000000,2,1,1,2
35,500,1285,2010000000000,4,2,3,1
35,500,1285,2010000000000,5,1,3,1
35,500,1285,2010000000000,3,1,3,1
35,500,1290,2010000000000,1,2,1,2
35,500,1290,2010000000000,2,1,1,2
35,500,1291,2010000000000,8,1,3,1
35,500,1291,2010000000000,7,1,3,1
35,500,1291,2010000000000,5,2,3,1
35,500,1291,2010000000000,4,2,3,2
35,500,1291,2010000000000,3,1,3,2
35,500,1291,2010000000000,2,1,3,3
35,500,1291,2010000000000,1,2,3,2
35,500,1291,2010000000000,6,1,3,1
35,500,1297,2010000000000,1,2,1,2
35,500,1297,2010000000000,2,1,1,2
35,500,1299,2010000000000,1,1,1,2
35,500,1299,2010000000000,2,2,1,2
35,500,1299,2010000000000,3,2,1,1
35,500,1304,2010000000000,1,1,1,2
35,500,1307,2010000000000,1,1,1,2
35,500,1310,2010000000000,1,1,1,2
35,500,1311,2010000000000,1,1,1,2
35,500,1313,2010000000000,1,1,1,3
35,500,1313,2010000000000,2,2,1,3
35,500,1314,2010000000000,5,2,3,1
35,500,1314,2010000000000,4,1,3,1
35,500,1314,2010000000000,3,2,3,2
35,500,1314,2010000000000,2,2,3,2
35,500,1314,2010000000000,1,1,3,2
35,500,1315,2010000000000,2,1,2,2
35,500,1315,2010000000000,1,2,2,2
35,500,1315,2010000000000,3,1,2,2
35,500,1322,2010000000000,1,2,1,2
35,500,1322,2010000000000,2,1,2,2
35,500,1322,2010000000000,3,1,2,2
35,500,1331,2010000000000,2,2,2,1
35,500,1331,2010000000000,1,1,2,2
35,500,1331,2010000000000,3,2,2,2
35,500,1334,2010000000000,3,1,3,2
35,500,1334,2010000000000,1,2,3,2
35,500,1334,2010000000000,5,1,3,2
35,500,1334,2010000000000,4,2,3,2
35,500,1334,2010000000000,2,1,3,2
35,500,1339,2010000000000,1,1,1,2
35,500,1339,2010000000000,2,2,1,2
35,500,1339,2010000000000,3,2,1,1
35,500,1347,2010000000000,1,1,1,2
35,500,1350,2010000000000,2,1,2,1
35,500,1350,2010000000000,3,1,2,1
35,500,1350,2010000000000,4,1,2,1
35,500,1350,2010000000000,5,2,2,2
35,500,1350,2010000000000,1,1,2,2
35,500,1354,2010000000000,1,1,1,2
35,500,1363,2010000000000,2,2,1,2
35,500,1363,2010000000000,1,1,1,2
35,500,1369,2010000000000,1,2,1,2
35,500,1369,2010000000000,3,1,1,2
35,500,1369,2010000000000,4,1,1,2
35,500,1369,2010000000000,5,2,1,1
35,500,1369,2010000000000,2,1,1,2
35,500,1388,2010000000000,1,2,2,3
35,500,1390,2010000000000,1,1,3,2
35,500,1390,2010000000000,2,1,3,1
35,500,1394,2010000000000,1,1,2,2
35,500,1415,2010000000000,2,2,1,2
35,500,1415,2010000000000,1,1,1,2
35,500,1416,2010000000000,2,1,1,3
35,500,1416,2010000000000,1,2,2,3
35,500,1418,2010000000000,1,2,1,2
35,500,1419,2010000000000,1,2,3,3
35,500,1419,2010000000000,2,1,3,3
35,500,1419,2010000000000,4,1,3,2
35,500,1419,2010000000000,5,2,3,1
35,500,1419,2010000000000,6,1,3,1
35,500,1419,2010000000000,3,1,3,2
35,500,1429,2010000000000,2,1,1,2
35,500,1429,2010000000000,1,2,1,2
35,500,1432,2010000000000,5,2,1,1
35,500,1432,2010000000000,4,2,1,1
35,500,1432,2010000000000,3,2,1,1
35,500,1432,2010000000000,2,1,1,2
35,500,1432,2010000000000,1,2,1,2
35,500,1435,2010000000000,1,2,1,2
35,500,1435,2010000000000,2,1,2,3
35,500,1439,2010000000000,8,1,2,1
35,500,1439,2010000000000,6,2,2,1
35,500,1439,2010000000000,7,1,2,1
35,500,1439,2010000000000,5,2,2,1
35,500,1439,2010000000000,4,2,2,2
35,500,1439,2010000000000,3,1,2,2
35,500,1439,2010000000000,2,2,2,2
35,500,1439,2010000000000,1,1,1,2
35,500,1447,2010000000000,2,1,1,2
35,500,1447,2010000000000,1,2,1,2
35,500,1461,2010000000000,1,2,1,2
35,500,1461,2010000000000,5,2,2,1
35,500,1461,2010000000000,4,1,2,1
35,500,1461,2010000000000,3,1,2,1
35,500,1461,2010000000000,2,1,2,2
35,500,1464,2010000000000,2,2,1,2
35,500,1464,2010000000000,1,1,1,2
35,500,1464,2010000000000,3,1,1,1
35,500,1470,2010000000000,1,1,2,2
35,500,1470,2010000000000,2,2,1,2
35,500,1471,2010000000000,1,1,3,2
35,500,1471,2010000000000,7,1,3,2
35,500,1471,2010000000000,2,2,3,2
35,500,1471,2010000000000,3,1,3,1
35,500,1471,2010000000000,4,1,3,1
35,500,1471,2010000000000,5,1,3,1
35,500,1471,2010000000000,6,1,3,1
35,500,1477,2010000000000,3,2,1,3
35,500,1477,2010000000000,2,1,1,3
35,500,1477,2010000000000,1,2,1,3
35,500,1478,2010000000000,1,2,2,2
35,500,1478,2010000000000,2,1,2,2
35,500,1482,2010000000000,3,2,2,1
35,500,1482,2010000000000,2,2,2,2
35,500,1482,2010000000000,1,1,2,2
35,500,1487,2010000000000,2,2,3,1
35,500,1487,2010000000000,1,2,3,2
35,500,1487,2010000000000,4,1,3,1
35,500,1487,2010000000000,5,2,3,1
35,500,1487,2010000000000,6,2,3,1
35,500,1487,2010000000000,7,1,3,1
35,500,1487,2010000000000,8,2,3,2
35,500,1487,2010000000000,3,1,3,1
35,500,1490,2010000000000,2,2,1,2
35,500,1490,2010000000000,1,1,1,2
35,500,1492,2010000000000,1,2,1,2
35,500,1492,2010000000000,2,1,1,2
35,500,1492,2010000000000,3,1,1,1
35,500,1492,2010000000000,5,1,1,1
35,500,1492,2010000000000,4,1,1,1
35,500,1496,2010000000000,3,2,2,3
35,500,1496,2010000000000,2,1,2,1
35,500,1496,2010000000000,1,2,2,2
35,500,1496,2010000000000,4,1,2,3
35,500,1497,2010000000000,2,2,1,3
35,500,1497,2010000000000,1,1,1,3
35,500,1498,2010000000000,2,2,3,2
35,500,1498,2010000000000,1,1,3,2
35,500,1498,2010000000000,3,1,3,2
35,500,1499,2010000000000,1,1,2,2
35,500,1503,2010000000000,1,1,1,2
35,500,1507,2010000000000,1,1,1,2
35,500,1507,2010000000000,4,1,1,1
35,500,1507,2010000000000,3,1,1,1
35,500,1507,2010000000000,2,2,1,2
35,500,1510,2010000000000,1,1,1,2
35,500,1510,2010000000000,2,2,1,2
35,500,1510,2010000000000,3,1,1,3
35,500,1513,2010000000000,1,2,1,3
35,500,1514,2010000000000,2,1,1,2
35,500,1514,2010000000000,1,1,1,2
35,500,1520,2010000000000,2,2,2,2
35,500,1520,2010000000000,1,1,3,2
35,500,1522,2010000000000,3,1,3,2
35,500,1522,2010000000000,2,1,3,1
35,500,1522,2010000000000,1,2,3,2
35,500,1527,2010000000000,2,2,3,2
35,500,1527,2010000000000,4,2,3,2
35,500,1527,2010000000000,3,1,3,2
35,500,1527,2010000000000,1,1,3,2
35,500,1532,2010000000000,2,2,1,2
35,500,1532,2010000000000,1,1,2,3
35,500,1533,2010000000000,1,2,3,3
35,500,1535,2010000000000,3,1,2,1
35,500,1535,2010000000000,2,1,2,2
35,500,1535,2010000000000,1,2,2,2
35,500,1540,2010000000000,1,1,1,3
35,500,1540,2010000000000,2,2,1,3
35,500,1542,2010000000000,2,1,2,1
35,500,1542,2010000000000,1,2,2,2
35,500,1549,2010000000000,1,1,1,2
35,500,1553,2010000000000,4,2,2,2
35,500,1553,2010000000000,2,1,2,1
35,500,1553,2010000000000,3,1,2,2
35,500,1553,2010000000000,1,1,2,2
35,500,1554,2010000000000,1,2,1,2
35,500,1558,2010000000000,10,1,3,2
35,500,1558,2010000000000,9,2,3,2
35,500,1558,2010000000000,8,2,3,1
35,500,1558,2010000000000,7,2,3,2
35,500,1558,2010000000000,5,2,3,2
35,500,1558,2010000000000,6,1,3,2
35,500,1558,2010000000000,1,1,3,2
35,500,1558,2010000000000,4,1,3,2
35,500,1558,2010000000000,3,1,3,2
35,500,1558,2010000000000,2,2,3,1
35,500,1564,2010000000000,1,1,1,2
35,500,1565,2010000000000,1,1,2,3
35,500,1565,2010000000000,2,2,2,2
35,500,1566,2010000000000,1,2,1,2
35,500,1566,2010000000000,2,1,1,2
35,500,1566,2010000000000,3,1,1,3
35,500,1566,2010000000000,4,2,1,3
35,500,1567,2010000000000,1,2,2,3
35,500,1571,2010000000000,1,1,1,2
35,500,1571,2010000000000,2,2,1,2
35,500,1571,2010000000000,3,1,1,1
35,500,1576,2010000000000,4,2,2,1
35,500,1576,2010000000000,3,2,2,1
35,500,1576,2010000000000,1,2,2,2
35,500,1576,2010000000000,2,1,3,2
35,500,1578,2010000000000,2,2,3,2
35,500,1578,2010000000000,1,1,3,3
35,500,1579,2010000000000,4,2,3,1
35,500,1579,2010000000000,5,2,3,1
35,500,1579,2010000000000,6,2,3,2
35,500,1579,2010000000000,3,2,3,2
35,500,1579,2010000000000,2,2,3,1
35,500,1579,2010000000000,1,2,3,2
35,500,1580,2010000000000,1,1,2,2
35,500,1582,2010000000000,1,2,1,3
35,500,1582,2010000000000,2,2,1,2
35,500,1584,2010000000000,2,2,2,1
35,500,1584,2010000000000,1,1,2,2
35,500,1585,2010000000000,1,1,1,3
35,500,1585,2010000000000,2,2,1,3
35,500,1588,2010000000000,1,1,1,2
35,500,1588,2010000000000,2,2,2,2
35,500,1588,2010000000000,3,1,2,1
35,500,1588,2010000000000,4,1,2,1
35,500,1593,2010000000000,1,2,1,2
35,500,1593,2010000000000,2,1,1,1
35,500,1606,2010000000000,3,1,2,2
35,500,1606,2010000000000,2,1,2,2
35,500,1606,2010000000000,1,2,2,2
35,500,1610,2010000000000,2,2,1,1
35,500,1610,2010000000000,3,2,1,2
35,500,1610,2010000000000,1,2,1,2
35,500,1619,2010000000000,2,2,3,3
35,500,1619,2010000000000,1,1,1,3
35,500,1622,2010000000000,3,1,2,1
35,500,1622,2010000000000,2,1,2,2
35,500,1622,2010000000000,1,2,2,2
35,500,1624,2010000000000,2,2,1,2
35,500,1624,2010000000000,3,1,2,1
35,500,1624,2010000000000,1,1,2,2
35,500,1628,2010000000000,3,1,3,2
35,500,1628,2010000000000,2,1,3,2
35,500,1628,2010000000000,1,2,3,2
35,500,1628,2010000000000,4,2,3,1
35,500,1630,2010000000000,2,2,1,3
35,500,1630,2010000000000,1,2,1,3
35,500,1632,2010000000000,1,1,1,2
35,500,1632,2010000000000,2,2,1,2
35,500,1632,2010000000000,3,2,1,1
35,500,1632,2010000000000,4,1,1,1
35,500,1639,2010000000000,2,2,3,2
35,500,1639,2010000000000,1,1,3,2
35,500,1639,2010000000000,3,2,3,1
35,500,1643,2010000000000,1,2,2,2
35,500,1643,2010000000000,2,1,2,1
35,500,1643,2010000000000,3,1,2,1
35,500,1643,2010000000000,4,2,2,1
35,500,1651,2010000000000,1,1,2,3
35,500,1651,2010000000000,4,1,2,2
35,500,1651,2010000000000,3,2,2,2
35,500,1651,2010000000000,2,2,2,3
35,500,1652,2010000000000,1,2,1,2
35,500,1652,2010000000000,2,1,1,3
35,500,1656,2010000000000,1,2,1,2
35,500,1657,2010000000000,3,2,3,3
35,500,1657,2010000000000,2,1,3,3
35,500,1657,2010000000000,1,1,3,2
35,500,1658,2010000000000,4,2,2,1
35,500,1658,2010000000000,2,1,2,2
35,500,1658,2010000000000,1,2,2,2
35,500,1658,2010000000000,3,1,2,1
35,500,1662,2010000000000,3,1,3,1
35,500,1662,2010000000000,2,2,1,2
35,500,1662,2010000000000,1,1,3,2
35,500,1666,2010000000000,2,2,2,2
35,500,1666,2010000000000,1,1,2,2
35,500,1669,2010000000000,7,1,2,2
35,500,1669,2010000000000,6,1,2,1
35,500,1669,2010000000000,5,1,2,1
35,500,1669,2010000000000,4,2,2,2
35,500,1669,2010000000000,3,1,2,2
35,500,1669,2010000000000,2,2,2,2
35,500,1669,2010000000000,1,1,2,2
35,500,1672,2010000000000,2,1,2,2
35,500,1672,2010000000000,1,2,2,2
35,500,1673,2010000000000,3,2,3,2
35,500,1673,2010000000000,2,2,3,2
35,500,1673,2010000000000,1,2,3,3
35,500,1673,2010000000000,4,1,3,1
35,500,1675,2010000000000,7,1,2,3
35,500,1675,2010000000000,5,2,2,1
35,500,1675,2010000000000,6,2,2,3
35,500,1675,2010000000000,4,1,2,1
35,500,1675,2010000000000,3,1,2,1
35,500,1675,2010000000000,2,2,2,2
35,500,1675,2010000000000,1,1,2,2
35,500,1694,2010000000000,1,1,1,2
35,500,1694,2010000000000,2,2,1,2
35,500,1694,2010000000000,3,2,2,1
35,500,1694,2010000000000,4,1,1,1
35,500,1694,2010000000000,5,1,1,1
35,500,1700,2010000000000,1,2,1,2
35,500,1700,2010000000000,2,2,2,2
35,500,1706,2010000000000,2,2,2,2
35,500,1706,2010000000000,1,1,1,2
35,500,1707,2010000000000,1,2,1,2
35,500,1707,2010000000000,2,2,3,2
35,500,1716,2010000000000,1,2,3,2
35,500,1716,2010000000000,2,2,3,1
35,500,1716,2010000000000,3,2,2,1
35,500,1716,2010000000000,4,2,2,1
35,500,1716,2010000000000,5,1,2,2
35,500,1720,2010000000000,6,2,2,1
35,500,1720,2010000000000,5,2,2,1
35,500,1720,2010000000000,4,1,2,1
35,500,1720,2010000000000,3,1,2,1
35,500,1720,2010000000000,2,2,2,2
35,500,1720,2010000000000,1,1,2,2
35,500,1732,2010000000000,1,2,1,2
35,500,1736,2010000000000,1,2,1,3
35,500,1748,2010000000000,1,1,1,3
35,500,1748,2010000000000,2,2,1,3
35,500,1749,2010000000000,2,1,2,1
35,500,1749,2010000000000,1,2,2,2
35,500,1750,2010000000000,1,1,1,2
35,500,1750,2010000000000,2,2,1,2
35,500,1750,2010000000000,3,1,1,3
35,500,1751,2010000000000,1,2,3,3
35,500,1759,2010000000000,1,2,1,3
35,500,1761,2010000000000,2,2,1,2
35,500,1761,2010000000000,1,1,1,3
35,500,1764,2010000000000,2,2,1,2
35,500,1764,2010000000000,1,1,1,2
35,500,1766,2010000000000,2,2,2,2
35,500,1766,2010000000000,3,1,2,2
35,500,1766,2010000000000,1,2,2,2
35,500,1767,2010000000000,1,2,1,3
35,500,1769,2010000000000,1,2,1,3
35,500,1772,2010000000000,1,2,2,2
35,500,1772,2010000000000,2,1,1,2
35,500,1772,2010000000000,3,1,2,1
35,500,1772,2010000000000,4,1,2,1
35,500,1774,2010000000000,1,2,2,2
35,500,1774,2010000000000,2,1,2,2
35,500,1776,2010000000000,1,2,2,3
35,500,1778,2010000000000,4,1,2,1
35,500,1778,2010000000000,3,2,2,1
35,500,1778,2010000000000,2,1,2,1
35,500,1778,2010000000000,1,2,2,2
35,500,1781,2010000000000,1,2,3,2
35,500,1782,2010000000000,1,1,1,3
35,500,1782,2010000000000,2,2,1,2
35,500,1784,2010000000000,3,2,3,1
35,500,1784,2010000000000,2,2,3,1
35,500,1784,2010000000000,1,2,3,2
35,500,1800,2010000000000,1,1,1,2
35,500,1804,2010000000000,3,2,1,1
35,500,1804,2010000000000,1,1,2,2
35,500,1804,2010000000000,2,2,1,2
35,500,1808,2010000000000,1,1,1,3
35,500,1808,2010000000000,2,2,1,3
35,500,1814,2010000000000,2,1,2,2
35,500,1814,2010000000000,1,1,2,3
35,500,1814,2010000000000,3,1,2,2
35,500,1821,2010000000000,1,1,2,2
35,500,1821,2010000000000,2,2,2,2
35,500,1821,2010000000000,3,2,2,1
35,500,1821,2010000000000,4,2,2,1
35,500,1834,2010000000000,1,1,1,2
35,500,1839,2010000000000,2,2,1,2
35,500,1839,2010000000000,1,1,2,2
35,500,1842,2010000000000,3,1,2,1
35,500,1842,2010000000000,2,1,2,2
35,500,1842,2010000000000,1,2,2,2
35,500,1844,2010000000000,5,1,1,1
35,500,1844,2010000000000,4,1,1,1
35,500,1844,2010000000000,3,1,1,1
35,500,1844,2010000000000,2,2,3,2
35,500,1844,2010000000000,1,1,1,2
35,500,1848,2010000000000,1,1,2,2
35,500,1852,2010000000000,1,1,1,3
35,500,1853,2010000000000,2,1,1,2
35,500,1853,2010000000000,1,2,1,2
35,500,1854,2010000000000,1,1,1,2
35,500,1854,2010000000000,2,2,1,2
35,500,1857,2010000000000,1,1,1,3
35,500,1863,2010000000000,1,1,2,2
35,500,1865,2010000000000,1,2,2,2
35,500,1865,2010000000000,3,1,2,2
35,500,1865,2010000000000,2,1,2,2
35,500,1870,2010000000000,1,2,3,3
35,500,1879,2010000000000,1,1,1,2
35,500,1882,2010000000000,2,2,2,2
35,500,1882,2010000000000,1,1,2,2
35,500,1882,2010000000000,3,1,2,1
35,500,1882,2010000000000,4,2,2,1
35,500,1893,2010000000000,2,2,1,3
35,500,1893,2010000000000,1,1,1,3
35,500,1899,2010000000000,1,2,1,2
35,500,1899,2010000000000,2,2,1,1
35,500,1904,2010000000000,2,2,3,1
35,500,1904,2010000000000,1,2,3,2
35,500,1908,2010000000000,2,1,1,2
35,500,1908,2010000000000,1,2,1,2
35,500,1911,2010000000000,1,2,3,2
35,500,1911,2010000000000,2,1,3,2
35,500,1911,2010000000000,10,2,3,2
35,500,1911,2010000000000,9,2,3,1
35,500,1911,2010000000000,8,2,3,1
35,500,1911,2010000000000,7,2,3,1
35,500,1911,2010000000000,6,1,3,2
35,500,1911,2010000000000,5,2,3,2
35,500,1911,2010000000000,3,1,3,2
35,500,1911,2010000000000,4,2,3,2
35,500,1914,2010000000000,1,1,3,2
35,500,1914,2010000000000,2,2,1,2
35,500,1917,2010000000000,1,2,2,2
35,500,1919,2010000000000,1,1,2,2
35,500,1919,2010000000000,2,1,1,1
35,500,1919,2010000000000,3,2,1,2
35,500,1920,2010000000000,1,2,1,2
35,500,1920,2010000000000,3,1,1,1
35,500,1920,2010000000000,4,1,1,1
35,500,1920,2010000000000,2,1,1,2
35,500,1929,2010000000000,3,2,2,2
35,500,1929,2010000000000,2,1,2,3
35,500,1929,2010000000000,1,2,2,3
35,500,1931,2010000000000,2,2,1,2
35,500,1931,2010000000000,1,1,1,2
35,500,1932,2010000000000,4,2,3,1
35,500,1932,2010000000000,2,2,3,2
35,500,1932,2010000000000,1,2,3,2
35,500,1932,2010000000000,3,1,3,1
35,500,1933,2010000000000,2,2,2,2
35,500,1933,2010000000000,3,2,2,2
35,500,1933,2010000000000,4,1,2,2
35,500,1933,2010000000000,5,2,2,1
35,500,1933,2010000000000,1,1,2,2
35,500,1937,2010000000000,1,1,3,3
35,500,1937,2010000000000,2,2,1,3
35,500,1938,2010000000000,1,2,2,2
35,500,1942,2010000000000,2,2,1,2
35,500,1942,2010000000000,1,1,1,2
35,500,1952,2010000000000,5,1,2,1
35,500,1952,2010000000000,4,1,2,1
35,500,1952,2010000000000,3,2,2,1
35,500,1952,2010000000000,2,2,2,2
35,500,1952,2010000000000,1,1,2,2
35,500,1961,2010000000000,2,1,2,2
35,500,1961,2010000000000,1,2,1,2
35,500,1968,2010000000000,4,1,1,2
35,500,1968,2010000000000,9,1,1,1
35,500,1968,2010000000000,8,2,1,2
35,500,1968,2010000000000,7,2,1,2
35,500,1968,2010000000000,6,1,1,1
35,500,1968,2010000000000,5,1,1,2
35,500,1968,2010000000000,3,1,1,1
35,500,1968,2010000000000,2,1,1,1
35,500,1968,2010000000000,1,1,1,2
35,500,1969,2010000000000,3,2,2,1
35,500,1969,2010000000000,2,1,2,1
35,500,1969,2010000000000,1,2,2,2
35,500,1971,2010000000000,1,2,2,2
35,500,1971,2010000000000,3,2,2,3
35,500,1971,2010000000000,2,1,2,2
35,500,1976,2010000000000,2,2,2,2
35,500,1976,2010000000000,4,1,2,1
35,500,1976,2010000000000,1,1,2,2
35,500,1976,2010000000000,3,2,2,1
35,500,1979,2010000000000,3,1,1,2
35,500,1979,2010000000000,2,2,1,2
35,500,1979,2010000000000,1,1,1,2
35,500,1979,2010000000000,4,2,1,1
35,500,1980,2010000000000,1,2,1,3
35,500,1982,2010000000000,1,1,2,2
35,500,1982,2010000000000,3,1,2,1
35,500,1982,2010000000000,2,2,2,2
35,500,1984,2010000000000,2,2,1,2
35,500,1984,2010000000000,1,1,1,2
35,500,1987,2010000000000,4,1,1,1
